Cell Line_ID,Cell Line,Tissue,Tissue sub-type,Count,Mean_Y, Datasets
KYSE-140,[9.19126796 2.78718554 9.38201867 ... 9.64119671 3.32684932 7.4093572 ],aero_digestive_tract,oesophagus,121,2.0674855123966944,GDSC2
GB-1,[5.9281907  2.71914731 9.84623355 ... 9.27526451 3.48448561 8.3977097 ],nervous_system,glioma,121,3.3260769338842975,GDSC2
GCT,"[ 7.4477008   2.91525303 10.56005938 ...  9.7799007   3.3621787
  7.73614306]",soft_tissue,soft_tissue_other,121,3.0092895867768594,GDSC2
GDM-1,[5.44563931 2.73389195 9.73627341 ... 8.60715959 3.44753561 8.66326279],blood,acute_myeloid_leukaemia,121,1.0430407685950414,GDSC2
GRANTA-519,"[ 3.19638386  3.00354553 10.64570925 ... 10.42700547  3.14794823
  6.60305804]",blood,B_cell_lymphoma,121,3.0158505537190083,GDSC2
KU-19-19,"[ 7.79189232  2.62637124 10.68247915 ...  9.68856332  2.96069383
  7.01653322]",urogenital_system,bladder,121,1.9081492892561984,GDSC2
HT-144,"[ 6.28512031  2.93244011 10.90907932 ...  9.62094783  3.49024453
  8.09625111]",skin,melanoma,121,2.2497218760330577,GDSC2
LN-405,"[ 7.36007538  2.60025264 10.49130964 ...  9.83690494  3.23032905
  7.33362655]",nervous_system,glioma,121,4.141581652892562,GDSC2
KP-2,"[ 8.36292387  2.83127211 10.69623293 ...  8.72838768  3.28872118
  8.60963323]",pancreas,pancreas,121,3.873914082644628,GDSC2
KP-1N,[6.96657324 2.81499404 9.83422022 ... 8.96238628 3.29055848 5.91630817],pancreas,pancreas,121,3.528072991735537,GDSC2
KLE,"[ 8.41311988  2.64809037 10.45290125 ...  9.58597964  3.06398184
  6.85813781]",urogenital_system,endometrium,121,3.7716683636363637,GDSC2
GOTO,"[ 8.28528107  2.974533   10.11778498 ...  9.75668631  3.33342784
  7.85959956]",nervous_system,neuroblastoma,121,2.756171826446281,GDSC2
HT-3,"[ 6.89640383  2.77410325 10.75716152 ...  8.81362454  3.15405169
  8.04551423]",urogenital_system,cervix,121,3.298933900826446,GDSC2
KMS-12-BM,[3.19019453 2.93365095 9.82909652 ... 9.54665715 3.51141268 7.04920447],blood,myeloma,121,1.3221043223140496,GDSC2
KMRC-20,[5.41512977 2.77069553 9.88581909 ... 9.04021172 3.28154388 7.69261215],kidney,kidney,121,2.8493779338842975,GDSC2
KG-1,[3.02742374 2.71686969 9.62074309 ... 9.49170127 3.88580628 7.13409853],blood,acute_myeloid_leukaemia,121,2.270430041322314,GDSC2
GAMG,"[ 6.78107232  2.77115127 10.27494419 ...  8.83591805  3.25445341
  8.46310567]",nervous_system,glioma,121,2.631441214876033,GDSC2
KYSE-410,"[ 8.48962444  2.70099637 10.91412134 ...  9.44525043  3.13858152
  5.76903729]",aero_digestive_tract,oesophagus,121,3.770848347107438,GDSC2
GA-10,"[ 3.1666529   2.93120062 10.05926843 ...  9.28243498  3.61351461
  7.42679569]",blood,Burkitt_lymphoma,121,1.0469089173553718,GDSC2
LN-229,"[ 6.90439425  2.65495821 10.6025987  ...  9.38382295  3.27424591
  6.82268823]",nervous_system,glioma,121,3.7484699421487604,GDSC2
HTC-C3,"[ 7.6862002   2.67656145 10.43079978 ...  9.68490816  3.12642808
  8.00303265]",thyroid,thyroid,121,2.734378909090909,GDSC2
LCLC-97TM1,[7.05975586 2.7677363  9.32146903 ... 8.98268228 3.36216336 6.85215747],lung,lung_NSCLC_large_cell,121,2.8343757107438012,GDSC2
KE-37,"[ 6.16015549  2.90730693 10.1297797  ...  9.69756477  3.23405206
  7.33712934]",blood,lymphoblastic_leukemia,121,0.7918385702479339,GDSC2
LC-1-sq,"[ 7.98754143  2.6820498  10.4990331  ...  9.68184743  3.3565311
  7.33727082]",lung,lung_NSCLC_squamous_cell_carcinoma,121,3.2319647685950414,GDSC2
LB996-RCC,[7.69829358 2.76600851 9.73839949 ... 9.60444517 3.31112682 7.02019223],kidney,kidney,121,2.5897517272727275,GDSC2
LB771-HNC,"[ 3.3660777   2.96240342 10.55843747 ...  9.53844199  3.45812524
  7.16678471]",aero_digestive_tract,head_and_neck,121,3.6404984297520664,GDSC2
G-361,"[ 7.12930168  2.89297517  9.80350347 ... 10.35070116  3.02747001
  7.70272032]",skin,melanoma,121,2.2997666115702478,GDSC2
G-401,"[ 9.12258725  2.74936631 10.03355054 ...  9.84485467  3.41423279
  7.88712822]",kidney,kidney,121,1.7160045123966943,GDSC2
L-428,"[ 3.17917741  2.90144196 10.10529381 ...  9.29179728  3.62885127
  5.99455779]",blood,Hodgkin_lymphoma,121,2.0310315537190085,GDSC2
L-363,"[ 3.18829028  2.76308274 10.02619692 ... 10.75329048  3.75745124
  7.0568588 ]",blood,myeloma,121,1.7803250909090909,GDSC2
G-402,"[ 6.62865812  2.79742461 10.00546544 ...  9.76341197  3.58989576
  7.09792149]",soft_tissue,soft_tissue_other,121,1.9616646776859503,GDSC2
KYSE-520,"[ 8.15060274  2.70481365 11.16615762 ... 10.13026051  3.16932091
  6.39720062]",aero_digestive_tract,oesophagus,121,3.8231441570247933,GDSC2
HT-1197,[7.0791206  2.82398482 9.5050738  ... 9.16407569 3.20219547 6.83425014],urogenital_system,bladder,121,3.3999053223140496,GDSC2
KYSE-50,"[ 7.12802909  2.98223968 10.07866048 ...  8.84730059  3.88157057
  8.32975899]",aero_digestive_tract,oesophagus,121,3.0490283801652893,GDSC2
JHH-4,"[ 7.71479512  2.77299415 10.4014863  ...  9.48656112  3.21773059
  8.36035178]",digestive_system,liver,121,3.153808834710744,GDSC2
MFE-296,"[ 8.26405037  2.67503905 10.25438417 ...  9.38985226  3.475433
  8.11516141]",urogenital_system,endometrium,121,3.6827064297520664,GDSC2
MOLP-8,"[ 3.18543245  3.15235077 10.0361668  ...  9.38343342  3.30850635
  6.72437185]",blood,myeloma,121,1.6082553636363635,GDSC2
NCI-H1563,[8.89976025 2.72376594 9.86986791 ... 9.48248429 3.07667969 9.50007338],lung,lung_NSCLC_adenocarcinoma,121,3.7378399834710745,GDSC2
IMR-5,[7.89335659 3.0505283  9.34895966 ... 8.95405693 3.42911759 7.88043087],nervous_system,neuroblastoma,121,1.4809682809917355,GDSC2
EBC-1,[7.78356224 2.94523364 9.59946193 ... 6.84594156 3.51864739 7.95540303],lung,lung_NSCLC_squamous_cell_carcinoma,121,2.5248547933884296,GDSC2
NB(TU)1-10,"[ 6.70838697  2.71245517 10.04125279 ...  9.84934353  3.25377058
  6.26914846]",nervous_system,neuroblastoma,121,1.7810362727272728,GDSC2
Hs-445,[3.12732133 2.94182537 9.91018491 ... 9.31647019 3.10092084 7.82711336],blood,Hodgkin_lymphoma,121,2.0094451818181818,GDSC2
IM-95,[7.65000942 2.77955464 8.96961704 ... 8.94392347 3.4424819  7.15969804],digestive_system,stomach,121,2.63649373553719,GDSC2
Detroit562,"[ 7.4512306   2.61220715 10.44893065 ...  8.28006529  3.26500362
  7.43066057]",aero_digestive_tract,head_and_neck,121,1.8371063801652894,GDSC2
HOP-62,[9.10191259 3.05557358 9.58513833 ... 8.31167036 3.28500373 8.69337633],lung,lung_NSCLC_adenocarcinoma,121,3.3389030991735535,GDSC2
NCI-H1048,[8.95751765 2.66720952 9.44979591 ... 9.75173548 3.38136461 7.6191293 ],lung,lung_small_cell_carcinoma,121,2.5667338512396696,GDSC2
IGROV-1,[8.14497334 2.9343264  9.90445687 ... 9.06868301 3.48459318 7.99732117],urogenital_system,ovary,121,1.5704109008264464,GDSC2
MOLT-13,"[ 3.84244953  3.17494275 10.01615014 ...  9.55491245  3.39382776
  9.02552324]",blood,lymphoblastic_T_cell_leukaemia,121,1.5969411157024793,GDSC2
Daudi,[3.46805686 3.03288844 9.67998331 ... 8.89167094 3.66381377 6.86068508],blood,Burkitt_lymphoma,121,1.7013723801652894,GDSC2
IGR-37,[7.70696565 2.82817289 9.48661844 ... 9.07352095 3.42326351 8.32955691],skin,melanoma,121,2.2741555785123966,GDSC2
IGR-1,[6.36517082 2.5900747  9.68605952 ... 9.94085405 3.42767009 6.66644485],skin,melanoma,121,2.7594264462809917,GDSC2
NCI-H1417,"[ 3.75703831  2.85999678 10.16824825 ... 10.03539347  3.25500854
  8.23914398]",,,121,1.0617314214876032,
NCI-H1568,[9.91455876 2.76334941 9.9134821  ... 9.15323884 3.32739656 7.75068887],lung,lung_NSCLC_adenocarcinoma,121,4.09119361983471,GDSC2
HOP-92,[7.67633643 2.69487923 9.10652309 ... 8.93503613 3.27507055 8.00380271],lung,lung_NSCLC_large_cell,121,3.4389842809917357,GDSC2
NCI-H1623,[6.90570474 2.59271811 9.82611063 ... 9.34084195 3.04364916 7.52693188],lung,lung_NSCLC_adenocarcinoma,121,2.9706713966942146,GDSC2
HuP-T4,"[ 8.81940453  2.93364561 10.18698972 ...  8.74693995  3.25531034
  9.01210125]",pancreas,pancreas,121,3.3516793305785124,GDSC2
NCI-H1650,"[ 8.19238989  2.79414591 10.55854751 ...  9.47967959  3.07475083
  7.92408129]",lung,lung_NSCLC_adenocarcinoma,121,4.603413570247934,GDSC2
DOV13,[6.7939679  2.73633535 9.65893485 ... 8.89570359 3.4198108  7.62646335],urogenital_system,ovary,121,2.0337230330578513,GDSC2
DOK,"[ 7.63175722  2.74372361 10.44779096 ...  9.21151168  3.12768771
  8.16622991]",aero_digestive_tract,head_and_neck,121,1.7835709669421487,GDSC2
HuP-T3,[7.56248315 2.86912405 9.43586401 ... 9.85996769 3.20352294 7.87271629],pancreas,pancreas,121,3.421146776859504,GDSC2
NCI-H1693,[7.75809525 2.88601371 9.27825125 ... 8.30529579 3.68027738 6.25077052],lung,lung_NSCLC_adenocarcinoma,121,4.097668834710744,GDSC2
HuO9,[8.491115   2.76696443 9.65183909 ... 8.40538236 3.36856326 6.64907144],bone,osteosarcoma,121,1.8527299752066115,GDSC2
NCI-H1781,"[ 9.13952048  2.78962471 10.6178478  ...  9.4965441   3.03354632
  7.87067351]",lung,lung_NSCLC_adenocarcinoma,121,2.954557314049587,GDSC2
NCI-H1793,"[ 7.26713981  2.88913382 10.31100764 ...  9.34733725  3.6602514
  7.39983914]",lung,lung_NSCLC_adenocarcinoma,121,4.694339561983471,GDSC2
HuO-3N1,[7.64061387 2.59028229 9.54435786 ... 9.09975533 3.32802717 7.36138885],bone,osteosarcoma,121,3.7761825371900826,GDSC2
NCI-H1876,"[ 8.88537131  2.91459378 10.35565295 ...  9.2970086   3.12592236
  7.95031878]",lung,lung_small_cell_carcinoma,121,2.1091093719008267,GDSC2
HuH-7,[8.72048508 2.67174649 9.46302117 ... 9.6699445  3.47170285 6.97755716],digestive_system,liver,121,3.892425570247934,GDSC2
NCI-H1915,"[ 7.54171939  2.81106667  9.94006404 ... 10.16574571  3.58442779
  6.63317628]",lung,lung_NSCLC_large_cell,121,3.4303402066115702,GDSC2
EC-GI-10,"[ 7.63369726  2.71750801 10.27919276 ...  8.97958007  3.35994714
  7.77013905]",aero_digestive_tract,oesophagus,121,2.052216570247934,GDSC2
NCI-H1092,[7.18642443 2.78626492 9.46566849 ... 9.5042975  3.42303302 7.91823307],lung,lung_small_cell_carcinoma,121,3.8184292066115706,GDSC2
KM-H2,[3.35113577 2.99210363 9.46192166 ... 8.87408372 3.27108319 7.95106666],blood,Hodgkin_lymphoma,121,2.3028121900826446,GDSC2
HPAC,[9.00378688 2.90483769 9.77505721 ... 8.80660413 3.3405888  7.83787096],pancreas,pancreas,121,4.01922914876033,GDSC2
JHH-1,"[ 8.18580004  2.74708552 10.17589755 ...  9.06331609  3.42264643
  7.80130792]",digestive_system,liver,121,3.1150451570247935,GDSC2
HEC-1,"[ 8.00391484  2.96776187 10.1229     ...  9.56208247  3.23351126
  8.00974183]",urogenital_system,endometrium,121,3.82440379338843,GDSC2
J82,"[ 7.38117035  2.66036574 10.84394251 ...  8.66459446  3.51401012
  7.14719849]",urogenital_system,bladder,121,4.408594363636364,GDSC2
MS751,[8.3014503  2.74568499 9.83579067 ... 9.03020694 3.31861198 7.46036785],urogenital_system,cervix,121,2.8668882479338844,GDSC2
EGI-1,[8.9646951  2.8512043  9.43577232 ... 9.14590794 3.19684638 9.08088232],,,121,4.671288280991735,
MOLT-16,"[ 3.3073746   2.73049461 10.02996096 ...  9.09369069  3.25078513
  7.64783027]",blood,lymphoblastic_T_cell_leukaemia,121,0.8106808016528926,GDSC2
EJM,"[ 4.61727671  3.151307   10.04359958 ... 10.3016267   3.40673022
  6.280171  ]",blood,lymphoid_neoplasm_other,121,2.5485130082644627,GDSC2
SNU-1,"[ 6.51425331  2.65820938 10.52132317 ...  8.64607592  3.20991817
  7.8478547 ]",digestive_system,stomach,120,2.5159241,GDSC2
HGC-27,[8.04111678 2.60667163 9.86970985 ... 9.92951661 3.21389873 6.82025841],digestive_system,stomach,120,1.7963562499999999,GDSC2
KCL-22,[3.78401993 2.83238724 9.95471638 ... 8.5768853  3.21378537 7.70950959],blood,chronic_myeloid_leukaemia,120,1.5202951583333333,GDSC2
Daoy,[8.31429172 2.78954273 9.9027247  ... 9.57307167 3.18268989 7.14023592],nervous_system,medulloblastoma,120,2.20438985,GDSC2
HSC-3,[7.9364184  2.75223118 9.88911215 ... 9.55329126 3.857306   8.24665416],aero_digestive_tract,head_and_neck,120,2.1123708833333334,GDSC2
Ramos-2G6-4C10,"[ 3.36739189  2.93528759 10.64998232 ... 10.00239413  3.6776995
  7.6019172 ]",blood,Burkitt_lymphoma,120,1.7490177166666667,GDSC2
NCI-H1975,"[ 7.92367213  2.70975498 10.04074997 ... 10.00081862  3.3561402
  7.75747632]",lung,lung_NSCLC_adenocarcinoma,120,2.551498725,GDSC2
TC-71,[7.13834852 2.91931062 9.73398924 ... 9.33359977 3.24028441 6.85904893],bone,ewings_sarcoma,120,1.8814467333333333,GDSC2
ALL-PO,[3.45300653 2.78164161 9.64901532 ... 9.30757191 3.4157577  8.23207914],blood,lymphoblastic_leukemia,120,1.0619816333333334,GDSC2
TOV-21G,[7.75055653 2.78650787 9.1189968  ... 9.67463523 3.31690383 7.71935346],urogenital_system,ovary,120,2.3372677333333334,GDSC2
JJN-3,[3.32630001 2.94339421 9.63333135 ... 9.16768819 3.31460186 8.02673025],blood,haematopoietic_neoplasm_other,120,1.799104475,GDSC2
COLO-829,"[ 7.17412176  2.81185068 10.22149976 ...  9.41912892  3.46889473
  6.87225205]",skin,melanoma,120,4.100888225,GDSC2
KOPN-8,[3.18576529 2.8367236  9.63930796 ... 9.41681063 3.01786163 7.08148016],blood,B_cell_leukemia,120,0.927265175,GDSC2
HC-1,"[ 3.23650333  2.74513682 10.44295146 ...  9.5060619   3.25689971
  6.60976325]",blood,hairy_cell_leukaemia,120,1.7806988916666666,GDSC2
SW48,[7.45502766 2.81622952 9.20000988 ... 8.34588944 3.68226281 8.02256393],digestive_system,large_intestine,120,2.0640195416666667,GDSC2
RPMI-6666,"[ 3.26637474  2.87430198 10.42255207 ...  9.43911075  3.35841339
  7.54530963]",blood,Hodgkin_lymphoma,120,1.0820898166666666,GDSC2
639-V,"[ 8.36644444  2.52440039 10.81952648 ...  9.3028379   3.21937425
  7.28434403]",urogenital_system,bladder,120,2.492336475,GDSC2
NCI-H2170,"[ 8.53532116  2.67670649 10.31184875 ...  8.69218184  3.3379521
  6.57162782]",lung,lung_NSCLC_squamous_cell_carcinoma,120,2.2535886166666668,GDSC2
KY821,"[ 3.334582    2.70934452 10.44763931 ... 10.72533484  3.41695344
  7.81849952]",blood,leukemia,120,1.091534475,GDSC2
5637,"[ 8.66954491  3.08394082 10.44739918 ...  9.80688574  3.26195993
  7.92439102]",urogenital_system,bladder,120,2.724296258333333,GDSC2
OCI-M1,[3.60183924 2.74591339 9.90954659 ... 8.8778372  3.25389144 9.45796404],blood,acute_myeloid_leukaemia,120,1.1775017,GDSC2
NCI-H209,[7.67109109 3.04191822 8.80818133 ... 9.53063442 3.11310553 7.88354867],lung,lung_small_cell_carcinoma,120,1.7824264416666666,GDSC2
HCC-15,[7.47486562 3.02597407 8.36734318 ... 8.30078487 3.61891881 6.9412258 ],lung,lung_NSCLC_squamous_cell_carcinoma,120,3.2948436083333332,GDSC2
LN-18,"[ 7.33102642  2.80338077 10.29242621 ...  9.63908955  3.32206734
  8.11809365]",nervous_system,glioma,120,2.749181725,GDSC2
PA-1,"[ 8.72997434  3.45777414 10.28156324 ...  9.95939376  3.25382954
  6.87325203]",urogenital_system,ovary,120,1.6149215083333333,GDSC2
SU-DHL-6,"[ 3.22494221  2.9973518  10.04710892 ...  9.19302493  3.98131913
  7.26284903]",blood,B_cell_lymphoma,120,0.573738575,GDSC2
CTV-1,"[ 3.33088837  2.73567704  9.72014377 ... 10.34786486  3.21187423
  8.17628331]",blood,acute_myeloid_leukaemia,120,1.0940553083333335,GDSC2
SUP-B15,[3.49233334 2.90801919 9.42530005 ... 8.41423151 3.34459004 7.57225634],blood,lymphoblastic_leukemia,120,1.5773960666666667,GDSC2
PF-382,"[ 6.72140551  3.07815942 10.24743813 ...  8.98623222  3.43980405
  8.2791427 ]",blood,lymphoblastic_T_cell_leukaemia,120,1.7734239166666665,GDSC2
CAS-1,"[ 7.55222034  2.8534836  10.35284203 ...  9.82772606  3.13432854
  8.82023826]",nervous_system,glioma,120,3.6457844833333337,GDSC2
MES-SA,"[ 6.59670137  2.85629873 10.52030629 ...  9.73515187  3.1738019
  8.04736994]",urogenital_system,uterus,120,2.4335227500000003,GDSC2
KMOE-2,[6.65466715 3.04934447 9.96083001 ... 9.21255576 3.55746822 9.85298589],blood,acute_myeloid_leukaemia,120,2.060180658333333,GDSC2
AGS,"[ 8.84862846  3.06468952 10.43049491 ... 10.05919339  3.44079584
  5.50549169]",digestive_system,stomach,120,1.664881525,GDSC2
HCC-827,[9.65265999 3.00752783 8.63778985 ... 9.06312658 3.61142194 7.94648943],lung,lung_NSCLC_adenocarcinoma,120,3.1115428,GDSC2
CESS,"[ 3.28519818  2.82820327 10.26438509 ...  9.39648358  3.19350478
  7.35588635]",blood,acute_myeloid_leukaemia,120,1.3384908916666667,GDSC2
KARPAS-231,"[ 3.28037557  2.70871092 10.1025281  ...  9.28558258  3.17564509
  7.6262858 ]",blood,B_cell_leukemia,120,1.6007314583333332,GDSC2
RH-41,"[ 7.07669352  3.08418245 10.66738265 ...  8.77349118  3.31471653
  7.59179168]",soft_tissue,rhabdomyosarcoma,120,1.8124632583333333,GDSC2
697,[3.40673417 2.83942466 9.46603392 ... 8.97137239 3.52987342 7.86051112],blood,lymphoblastic_leukemia,120,0.6295502416666667,GDSC2
Jurkat,"[ 3.03889211  2.97640581 10.31196192 ...  9.94573037  3.18997239
  7.29275983]",blood,T_cell_leukemia,120,1.2429389583333332,GDSC2
NCI-H1155,[7.86840759 2.63542355 9.29672996 ... 9.58179065 3.58908534 7.1785846 ],lung,lung_NSCLC_large_cell,120,2.3401681666666665,GDSC2
P12-ICHIKAWA,[3.35169258 2.98580431 9.79077138 ... 9.22516262 3.62643733 8.67975018],blood,lymphoblastic_T_cell_leukaemia,120,1.00144255,GDSC2
CHP-212,[7.78828224 2.74988974 9.6323864  ... 9.6433198  3.07241489 8.46848536],nervous_system,neuroblastoma,120,1.9394762416666667,GDSC2
SUP-M2,[3.26782367 2.57849669 9.46518647 ... 9.6800288  3.34712668 8.32863182],blood,anaplastic_large_cell_lymphoma,120,0.9598993833333334,GDSC2
CHSA8926,[7.17411987 2.65433378 9.7666485  ... 9.77875364 3.30754969 6.6934192 ],bone,chondrosarcoma,119,2.748394857142857,GDSC2
JSC-1,[3.39628528 2.7151232  9.83373759 ... 9.31281019 3.69259689 9.44437656],blood,B_cell_lymphoma,119,1.5003247226890757,GDSC2
A3-KAW,"[ 4.75261041  2.78497893  9.97987031 ... 10.19015045  3.60582369
  5.48188536]",blood,B_cell_lymphoma,118,0.9051116186440679,GDSC2
SNU-407,[8.57966425 2.77877088 9.76801137 ... 9.7988864  3.39673359 6.71896631],digestive_system,large_intestine,118,2.5903866355932204,GDSC2
MDST8,"[ 8.05196263  2.88622634 10.37798158 ...  9.62192032  3.55100305
  7.68046329]",digestive_system,large_intestine,118,2.092206059322034,GDSC2
H9,[3.41590764 2.78732438 9.5288587  ... 8.80692414 3.53954296 8.51276964],blood,lymphoid_neoplasm_other,117,1.3450290256410256,GDSC2
NB13,"[ 6.96043718  3.10738762 10.66687582 ...  9.16415459  3.3345255
  8.20805456]",nervous_system,neuroblastoma,115,1.611469547826087,GDSC2
KP-N-YN,[6.96097787 3.03828272 9.91291064 ... 9.05304867 3.30202596 7.83232291],nervous_system,neuroblastoma,115,2.4564376434782607,GDSC2
RF-48,[3.15096423 2.86951039 9.66311215 ... 8.94635831 3.25410723 7.41241613],digestive_system,stomach,115,2.150624608695652,GDSC2
FTC-133,"[ 7.42190059  2.84632252 10.06123521 ... 10.14894562  3.21294526
  6.65775122]",thyroid,thyroid,115,3.0333517739130436,GDSC2
TE-8,"[ 7.23398198  3.02073507 10.95817768 ...  9.7464868   3.1799133
  8.48327818]",aero_digestive_tract,oesophagus,115,2.477059139130435,GDSC2
GI-1,"[ 8.09088844  2.83139832 10.68530108 ...  9.27508659  3.347052
  8.24188629]",nervous_system,glioma,114,2.210554903508772,GDSC2
IST-SL2,"[ 8.16698266  2.88942768  9.44790835 ... 10.09414766  3.16136281
  8.22783092]",lung,lung_small_cell_carcinoma,114,1.8027831052631578,GDSC2
JiyoyeP-2003,[3.1243246  2.79345828 9.47072957 ... 8.90726337 3.20214606 7.6224496 ],blood,Burkitt_lymphoma,114,1.3371666929824562,GDSC2
KARPAS-299,"[ 3.1699824   2.83886557 10.34532632 ...  9.58397497  3.54951862
  7.4786796 ]",blood,anaplastic_large_cell_lymphoma,111,1.5004886126126127,GDSC2
CS1,"[ 5.94568894  2.92200299 10.19918091 ...  8.77423553  3.29401464
  6.71497517]",bone,bone_other,110,2.6864430454545456,GDSC2
OVCA420,"[ 7.89035583  2.79686844 10.8245911  ...  9.3425325   3.05554938
  7.87357074]",urogenital_system,ovary,110,3.2934843999999996,GDSC2
WM35,[6.3298713  2.89345325 9.81519525 ... 9.21262703 3.15463685 6.98032617],skin,melanoma,109,2.4821751926605504,GDSC2
NCI-H1963,[8.25763778 2.85306901 9.8645377  ... 9.70742325 3.59789763 8.03744405],lung,lung_small_cell_carcinoma,108,2.258460962962963,GDSC2
EW-13,[8.05455344 2.982837   9.659231   ... 9.24607782 3.23884672 7.80322717],bone,ewings_sarcoma,108,3.1916785092592592,GDSC2
SNU-61,"[ 8.07711575  2.78132537 10.03805467 ...  8.83745604  3.14336246
  6.86663106]",digestive_system,large_intestine,108,4.061425685185186,GDSC2
NCI-H1694,[7.83318434 2.99381622 9.32401993 ... 9.00576627 3.10988299 8.13450561],lung,lung_small_cell_carcinoma,107,2.7056235981308414,GDSC2
BT-483,"[ 6.8919827   2.95191636 10.6024066  ...  9.28114895  3.40035471
  7.96891587]",breast,breast,104,5.434350182692308,GDSC2
HCC1395,"[ 7.43515116  2.83257006 10.34482698 ...  8.76631451  3.48758076
  6.93581851]",breast,breast,104,2.357789355769231,GDSC2
CAL-148,"[ 8.12153922  2.99091581 10.3595884  ...  9.4509619   3.58194572
  7.26916404]",breast,breast,103,1.7197089708737863,GDSC2
HT-1376,[6.29009413 2.79293531 9.8094645  ... 8.36526698 3.74450097 7.13161539],urogenital_system,bladder,98,3.8786414591836733,GDSC2
TGBC11TKB,[7.96159245 3.03080778 9.45654908 ... 9.02225495 3.31897531 7.16773689],digestive_system,stomach,98,2.3003050408163266,GDSC2
BV-173,[3.36344596 2.69748671 9.60429924 ... 9.02696069 3.38000111 7.32574913],blood,chronic_myeloid_leukaemia,97,0.573160474226804,GDSC2
HCC1569,"[ 7.92659228  2.76447667 10.15299759 ...  9.47490471  3.55926983
  7.09349885]",breast,breast,92,2.463346913043478,GDSC2
MV-4-11,"[ 3.32595304  2.86769243  9.61021013 ...  9.41022286  3.3553949
 10.63493954]",blood,leukemia,91,-0.04459563736263736,GDSC2
UACC-812,"[ 7.08630407  2.95291995 11.53680347 ...  9.61649502  3.52384142
 10.94279697]",breast,breast,89,3.079363674157303,GDSC2
TGBC1TKB,"[ 8.73434112  2.61402417 10.40304859 ...  9.17309012  3.27412912
  6.44143431]",digestive_system,biliary_tract,87,3.0775363678160916,GDSC2
KGN,[7.48820521 2.7896292  9.88832301 ... 9.28534297 3.50113254 7.25644416],urogenital_system,ovary,87,1.7274631149425286,GDSC2
SW1783,"[ 7.15686716  2.70732915 10.32761036 ...  9.49908385  3.06268385
  7.5984765 ]",nervous_system,glioma,87,1.851697195402299,GDSC2
Hs-633T,[7.34918627 2.71210795 9.37816879 ... 9.23679963 3.60926562 7.54227049],soft_tissue,fibrosarcoma,87,1.3033170804597702,GDSC2
IST-MEL1,"[ 6.5318735   2.7804855  10.77052919 ...  9.40682129  3.25507406
  6.92315354]",skin,melanoma,87,2.438652643678161,GDSC2
TT,[3.11233282 2.87046763 9.87390195 ... 9.9005496  3.24356275 7.62226116],thyroid,thyroid,87,4.317770643678161,GDSC2
T-T,"[ 7.74598273  2.64103853 10.04543083 ...  9.01602444  3.25151735
  7.88374126]",aero_digestive_tract,oesophagus,87,1.6272992643678161,GDSC2
SW1990,"[ 6.95507841  2.73976194 10.36481398 ...  9.52189027  3.4388207
  6.80622012]",pancreas,pancreas,87,3.62804908045977,GDSC2
Hs-766T,"[ 7.14403176  2.61933943 10.66625847 ...  8.14817901  3.24554124
  5.36283206]",pancreas,pancreas,87,3.685839770114943,GDSC2
KMRC-1,[6.55249145 2.64939554 9.9119793  ... 9.33637986 3.30669899 8.08667647],kidney,kidney,87,2.8219438505747125,GDSC2
COR-L88,"[ 8.41758814  2.96529175 10.10664675 ...  9.80314691  3.09650402
  6.74489929]",lung,lung_small_cell_carcinoma,87,3.061362724137931,GDSC2
P31-FUJ,[3.48184883 2.81772948 9.72321613 ... 9.30482313 3.31321627 7.92705822],blood,acute_myeloid_leukaemia,87,1.553937344827586,GDSC2
OVKATE,"[ 7.60065296  2.95976494 10.03317354 ...  9.80149935  3.28504812
  7.34113988]",urogenital_system,ovary,87,4.852992482758621,GDSC2
MFH-ino,[7.55681607 2.61986702 9.68782711 ... 9.4052258  3.27040381 7.99679534],soft_tissue,soft_tissue_other,87,3.1295909195402296,GDSC2
MOG-G-CCM,"[ 7.44489235  2.55009658 10.35962652 ...  9.70017639  3.28016344
  6.92739308]",nervous_system,glioma,87,2.8951605517241377,GDSC2
SK-N-SH,[7.21908817 2.95930101 8.86623207 ... 9.9408992  3.53459383 7.4349285 ],nervous_system,neuroblastoma,87,2.353129609195402,GDSC2
NKM-1,[3.22166806 2.93162376 9.55509794 ... 9.63081661 3.25879261 8.88031301],blood,acute_myeloid_leukaemia,87,0.7287489425287357,GDSC2
COR-L279,[6.41765719 2.85331186 9.85830258 ... 9.54478234 3.14300407 7.37898918],lung,lung_small_cell_carcinoma,87,1.6978882988505748,GDSC2
NCI-H847,"[ 7.99228449  2.74085231 10.75863613 ...  9.79470599  3.22556126
  8.10352172]",lung,lung_small_cell_carcinoma,87,1.15207608045977,GDSC2
NCI-H835,[7.01291148 3.0587683  9.35051379 ... 9.50295745 3.34513985 8.05447469],lung,lung_NSCLC_carcinoid,87,1.998111804597701,GDSC2
Mewo,"[ 6.98519923  2.66351772 10.24939388 ... 10.11236521  3.39632913
  8.33456464]",skin,melanoma,87,3.1202458620689653,GDSC2
PANC-04-03,"[ 9.29684737  3.23498829 10.4973035  ...  9.01999332  3.19438855
  7.14884493]",pancreas,pancreas,87,4.632208540229885,GDSC2
NCI-H69,[8.61535183 2.7719839  3.32201162 ... 9.61966436 3.14381877 6.72834093],lung,lung_small_cell_carcinoma,87,1.6346889425287356,GDSC2
